player_ID,player_name,player_dmg,player_kills,player_assists,player_dist_walk,player_dist_ride,player_survive_time,game_size,team_id,team_placement,party_size,match_mode,match_id,date
16371,TheeCamboKing,0,0,0,1098.49878,1240.555,602.146,27,3,14,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16372,BioMyD,0,0,0,1976.32263,0,779.771,27,3,14,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16373,Unrineonpants,268,1,0,223.616211,0,241.824,27,13,25,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16374,Sushi_Hunter,24,1,0,534.5392,0,270.679,27,13,25,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16375,123coco,31,1,0,347.623657,139.7756,270.681,27,13,25,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16376,RetirePLS,232,2,1,239.109634,0,280.697,27,22,24,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16377,charlie_gq,20,0,0,204.587463,0,235.181,27,22,24,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16378,not_goodirl,76,0,0,274.511627,0,280.694,27,22,24,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16379,PayShort,0,0,0,297.118042,0,277.102,27,22,24,4,tpp,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,2017-11-23T05:05:53+0000
16380,NolanBusa,0,0,0,829.7433,0,687.693,84,100000,43,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16381,riki1006,64,0,0,87.59383,0,124.708,84,100008,77,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16382,1119137725,0,0,0,0,0,171.919,84,100011,84,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16383,papaganj,0,0,0,3903.49756,0,1380.325,84,100014,16,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16384,Cliastli,0,0,0,70.06367,0,131.876,84,100016,75,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16385,HyPe_Vortex,0,0,0,246.243988,0,226.116,84,100018,62,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16386,IambiessMing,29,0,0,397.580536,0,334.134,84,100019,57,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16387,GTF1993,263,2,0,1186.29309,0,1130.997,84,100022,48,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16388,LIWEIRUI666,50,0,0,351.041321,0,269.654,84,100026,61,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16389,VPsosos,0,0,0,53.53592,0,115.102,84,100036,79,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16390,WoYiWanShiCi,111,1,0,880.3477,0,375.13,84,100037,55,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16391,Scootie_,0,0,0,19.7275543,0,81.656,84,100038,84,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16392,1OVE1916,175,1,1,961.510559,0,689.773,84,100039,42,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16393,TripleBlueCakes,185,1,0,1297.59119,0,800.067,84,100045,36,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16394,RamboAlex16,0,0,0,40.46101,0,126.307,84,100046,76,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16395,DRC428,188,2,1,48.5586243,0,139.514,84,100047,74,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16396,Articious,0,0,0,71.46235,0,177.048,84,100054,67,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16397,CFgoing,0,0,0,171.886276,0,187.056,84,100058,66,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16398,pRJumpy,0,0,0,1052.91187,0,484.458,84,100062,51,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16399,xx3XTR3M3GAM3Sxx,0,0,0,2285.569,0,1540.205,84,100064,6,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16400,Azhe-85,40,0,0,3312.25146,0,1142.162,84,100065,26,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16401,KangXue9527,86,0,0,439.083618,362.365082,320.665,84,100066,58,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16402,Ryan_hexxen,0,0,0,1170.64612,0,674.262,84,100071,45,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16403,China115618,0,0,0,730.7629,5445.871,717.297,84,100072,39,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16404,pauyol,0,0,0,2351.69849,0,1206.373,84,100073,20,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16405,luosen56,137,1,1,1918.6853,0,677.444,84,100080,44,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16406,Christian_yu,0,0,0,47.1163368,67.14039,1268.995,84,100082,82,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16407,gig_Nova,47,1,0,1364.83386,4186.76953,726.208,84,100087,38,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16408,CHINADH0767,100,1,0,2377.24585,0,1496.972,84,100091,7,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16409,xxf7834,84,1,0,983.8494,3838.63086,1195.009,84,100006,22,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16410,SSCCBB722,29,0,0,24.5835018,0,92.671,84,100007,83,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16411,chen100,65,0,1,59.73812,0,109.37,84,100013,82,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16412,ChenQianNan,125,0,0,1170.004,2516.30981,666.807,84,100015,46,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16413,Liangzi77777,107,1,0,1339.66455,2965.45752,1142.195,84,100021,25,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16414,zf74110,0,0,0,359.243774,0,398.868,84,100023,54,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16415,EvilWolfy,0,0,0,39.70945,0,112.733,84,100032,81,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16416,dshjvfhsagdkjfa,0,0,0,904.274048,876.2969,696.578,84,100042,41,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16417,Darren_501,94,0,0,574.215332,0,585.771,84,100052,47,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16418,chendong_007,37,1,0,40.5263329,0,113.791,84,100057,80,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16419,Kingteepee,0,0,0,524.817444,328.062256,1203.416,84,100059,21,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16420,tongshanhe,91,0,0,681.259,0,517.11,84,100060,49,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16421,xiaozizaishuai,0,0,0,0,0,845.984,84,100070,84,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16422,Leo666woo,0,0,0,378.960419,0,884.119,84,100074,32,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16423,SpiralDesert1,135,1,0,564.0133,789.3396,469.101,84,100003,52,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16424,Cylzuishuai,388,4,0,3910.71558,0,1482.948,84,100012,8,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16425,siubojai,414,4,0,1647.60388,0,1396.772,84,100024,14,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16426,Sean-B,200,2,0,2812.02368,0,1134.174,84,100025,27,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16427,Tang3321,821,7,2,2387.712,3887.10913,1658.527,84,100027,2,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16428,LAESENCIA,0,0,0,0,0,173.362,84,100028,84,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16429,AK47-1100,350,3,0,849.0067,0,1101.381,84,100029,30,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16430,ChipsnCrackers,89,0,0,24.2005844,0,142.205,84,100030,73,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16431,shouzai521,73,0,0,3236.58228,0,1396.505,84,100035,15,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16432,avery3303,88,0,0,91.39956,0,146.241,84,100043,71,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16433,aa165115,87,0,0,392.447357,0,284.337,84,100044,60,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16434,MNTurfguy,0,0,0,3925.01,0,1451.451,84,100049,10,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16435,Killeverything1,100,1,0,899.8577,0,543.128,84,100050,48,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16436,YohonLoL,200,2,0,589.3782,0,734.788,84,100051,37,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16437,Nucleard3mon,153,1,0,2122.315,3922.78271,1325.127,84,100067,18,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16438,MrALONG11111,46,1,0,2992.551,5150.353,1608.379,84,100068,3,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16439,ckadhh923,199,2,0,3067.978,2974.847,1407.811,84,100069,13,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16440,hairy_poppens,306,3,0,1946.62744,3663.19824,1164.584,84,100076,24,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16441,SpiffySmiffy,0,0,0,581.238,0,303.897,84,100078,59,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16442,kyyeutuananh,122,1,0,1361.77332,0,862.715,84,100079,33,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16443,jfgdhr,34,0,0,165.272186,0,207.016,84,100083,64,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16444,KG26,179,1,0,2626.36084,0,1114.371,84,100085,29,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16445,withandyou,77,1,0,2380.68457,772.3334,912.636,84,100086,31,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16446,XIAOTAOYA987,139,1,0,698.688232,72.7570648,698.809,84,100092,40,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16447,YoungPee,209,2,0,1964.1344,2328.20532,1479.951,84,100001,9,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16448,qmathison,0,0,0,1281.38635,4093.34668,1414.777,84,100004,12,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16449,WwEySs,52,0,0,41.0744743,0,116.077,84,100009,78,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16450,Tomathin87,90,1,0,2176.6543,0,1553.689,84,100010,5,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16451,River23579,46,0,0,1274.79614,0,497.986,84,100017,50,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16452,CNjkh,100,1,0,1656.66467,299.915436,815.475,84,100031,35,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16453,Anronk,0,0,0,170.068359,0,354.358,84,100033,56,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16454,TheFire10,196,2,0,1330.04749,1640.55542,1446.282,84,100041,11,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16455,hongqingcai,347,3,0,275.22583,0,429.355,84,100048,53,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16456,Ghw-Kevin,1458,15,0,5957.101,747.1641,1658.669,84,100053,1,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16457,Moose5628,0,0,0,2825.47632,320.820862,1354.983,84,100056,17,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16458,duckyCT,68,0,0,131.105927,0,196.225,84,100061,65,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16459,srenny,0,0,0,1412.25452,0,1600.241,84,100063,4,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16460,SeaportHime,47,0,1,3650.135,0,1180.874,84,100075,23,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16461,Itz_laith,49,0,0,75.51709,0,145.853,84,100089,72,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16462,rcknrll,61,0,0,220.688766,0,211.519,84,100090,63,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16463,EFBRC,0,0,0,0,0,171.922,84,100093,84,1,tpp,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,2018-01-01T17:38:16+0000
16464,qins033,9,0,0,68.71098,0,95.364,28,1,7,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16465,DongGuaGG,305,2,0,3221.248,3388.78833,1102.833,28,1,7,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16466,BaoZha_boom,32,1,1,2917.37646,3285.692,1102.83,28,1,7,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16467,MrMccol,47,0,0,322.321075,0,251.403,28,2,22,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16468,Balo-SSom,20,0,0,250.107132,0,277.628,28,2,22,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16469,Kar98SniperKR,0,0,0,320.3463,0,294.712,28,2,22,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16470,WEGIGABYTPMisaya,100,1,0,541.726563,0,282.54,28,3,1,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16471,aTm_M,233,2,0,328.5538,0,241.471,28,3,1,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16472,QiMiaoYan9,133,2,0,3079.9,2134.6416,1886.028,28,3,1,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16473,EVEN1982,1425,20,0,3890.154,1256.16858,1886.028,28,3,1,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16474,Tox_NaiCha,100,1,0,391.718018,284.964844,218.93,28,4,27,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16475,T_KSAmao,0,0,0,361.693359,0,204.81,28,4,27,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16476,Fonexx18,100,0,0,285.001434,0,218.926,28,4,27,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16477,taotao8022,0,0,0,30.8415813,0,128.116,28,7,10,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16478,fghhfyjg,119,1,0,1211.21155,803.2335,873.478,28,7,10,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16479,nimiei,879,6,0,1098.1272,793.252563,873.474,28,7,10,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16480,TZLtaozi360,33,0,0,202.097244,0,261.109,28,7,10,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16481,9512131023,457,5,1,1242.39636,0,774.685,28,8,12,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16482,Gaofeng-,0,0,0,377.221161,0,247.663,28,8,12,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16483,yangluodajiba,732,3,0,1393.77,1.7595818,797.674,28,8,12,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
16484,TUO_TUO666,0,0,0,104.798683,0,161.929,28,8,12,4,tpp,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,2017-11-10T08:21:36+0000
